atmosphericpressure,winddirection,windspeed,gust,waveheight,waveperiod,meanwavedirection,hmax,airtemperature,dewpoint,seatemperature,salinity,relativehumidity,date
1030.7355,259.0,13.813666666666666,22.541666666666668,3.945333333333333,9.3555,296.0,5.755333333333333,14.117833333333332,,9.570166666666667,,83.50266666666667,2011-04-07
1028.7378125,140.75,8.7094375,17.504125,3.637875,9.2211875,298.0,5.3126875,13.2305625,,9.4573125,,89.536125,2011-04-08
1018.404625,166.9375,18.2726875,24.932875,1.626,6.9579375,288.25,2.4121875,14.8071875,,9.587375,,77.155875,2011-04-09
1021.42175,201.45833333333331,23.092375,29.468,1.47775,6.90925,266.5416666666667,2.161625,12.959916666666668,,9.627625,,95.12208333333334,2011-04-10
1023.891625,268.3333333333333,31.422,44.62854166666666,3.085875,7.002083333333333,266.8333333333333,4.433708333333334,12.023041666666666,,9.60075,,76.80658333333334,2011-04-11
1027.0980833333333,235.95833333333331,34.287333333333336,48.57520833333333,4.9285,8.657333333333334,288.2083333333333,7.1615,11.830708333333334,,9.542125,,72.93958333333333,2011-04-12
1011.9105,228.5,36.033,51.516125,4.751,8.6573125,256.25,7.138875,13.645,,9.8345625,,91.73825,2011-04-13
1016.2101818181818,255.27272727272728,15.93890909090909,25.005045454545456,3.696772727272727,9.092727272727274,269.6363636363636,5.511454545454545,19.805045454545454,,10.199363636363636,,75.42972727272728,2011-04-14
1017.417875,230.45833333333331,23.680416666666662,33.034958333333336,4.114625,9.502,285.5416666666667,5.944166666666667,16.487666666666666,,9.694833333333332,,85.38250000000001,2011-04-15
1022.6098333333332,243.29166666666663,21.384666666666668,30.625,3.434333333333333,8.935541666666667,296.6666666666667,5.019666666666667,13.484125,,9.647208333333332,,76.14420833333334,2011-04-16
1023.4602916666666,201.75,16.963458333333335,23.75645833333333,3.1837083333333336,8.68175,292.0833333333333,4.537875,13.082541666666668,,9.973166666666666,,90.19858333333332,2011-04-17
1017.3365625,166.0625,14.031625,21.261375,2.4855625,8.496125,291.125,3.6720625,12.7776875,,9.992125,,88.999125,2011-04-18
1017.8141832519531,151.55994527503196,14.165553186869063,21.66078349609375,2.533351806640625,8.54547353515625,291.70185546875,3.742219189453125,12.492588149126453,,10.03150927913133,,87.54932976941691,2011-04-19
1019.0733652343749,138.90866639902654,14.545851774622506,22.713769531249998,2.6593417968749997,8.675574218749999,293.22265625,3.927177734375,12.18970326568071,,10.093322410519502,,85.82756035633712,2011-04-20
1020.8535880371094,128.13406005106933,15.1402918039797,24.20247392578125,2.837465576171875,8.85950966796875,295.37275390624995,4.188670849609375,11.886231103573653,,10.173038374588758,,83.97722504566366,2011-04-21
1022.89433125,119.26152291024582,15.916644315660019,25.909037500000004,3.04165625,9.070362499999998,297.83750000000003,4.48843125,11.599369916716185,,10.26613115176335,,82.14173212229967,2011-04-22
1024.9350744628905,112.31645165564159,16.84268035038283,27.615601074218752,3.245846923828125,9.28121533203125,300.30224609375,4.788191650390625,11.346317959019192,,10.368074722467522,,80.4644898711482,2011-04-23
1026.715297265625,107.32424296634218,17.88617094886752,29.10430546875,3.4239707031249997,9.46515078125,302.45234375,5.049684765625001,11.144273484393569,,10.474343067125522,,79.08890657711237,2011-04-24
1027.974479248047,104.31029352143312,19.014887151833452,30.15729150390625,3.549960693359375,9.59525146484375,303.97314453125,5.2346433105468755,11.010434746750207,,10.580410166161599,,78.15839052509527,2011-04-25
1028.4521,103.3,20.1966,30.5567,3.59775,9.6446,304.55,5.3048,10.962,,10.68175,,77.81635,2011-04-26
1025.7510416666669,187.54166666666663,21.972791666666662,28.44333333333333,1.71875,6.831125,285.0833333333333,2.3829583333333333,11.30525,,10.787333333333333,,94.53133333333334,2011-04-27
1022.147652173913,195.7391304347826,10.355608695652174,15.146739130434783,1.7731739130434785,7.9943478260869565,286.7826086956522,2.6291739130434784,11.406347826086956,,10.915,,96.97834782608696,2011-04-28
1017.0068333333334,79.16666666666667,18.405583333333333,24.932875,1.494125,7.075208333333333,290.4166666666667,2.1485,11.560125,,11.088916666666666,,83.16254166666667,2011-04-29
1013.0314583333334,78.58333333333333,18.57633333333333,27.20983333333333,2.1940833333333334,7.988375,295.0416666666667,3.248833333333333,13.062541666666666,,11.320708333333334,,79.92195833333334,2011-04-30
1011.3760909090907,81.72727272727273,24.384272727272727,33.57486363636364,1.864409090909091,6.541318181818181,304.59090909090907,2.613772727272728,12.810681818181818,,11.401772727272729,,68.61322727272727,2011-05-01
1011.28175,104.66666666666669,29.372666666666667,39.694875,1.40625,4.90725,116.29166666666669,1.9923333333333333,13.448458333333331,,11.298875,,60.92616666666667,2011-05-02
1012.9582916666668,123.125,35.02725,45.55804166666667,1.1915,4.1113333333333335,81.5,1.69275,11.422041666666669,,11.051041666666666,,67.69370833333333,2011-05-03
1010.891125,129.25,32.18095833333333,42.16175,1.5269166666666667,5.293041666666666,181.75,2.0704166666666666,11.609916666666669,,10.987666666666666,,80.817125,2011-05-04
1006.5535,158.83333333333334,23.092166666666667,30.947666666666667,1.5822083333333334,6.069375,231.16666666666663,2.265791666666667,12.430166666666668,,11.038833333333333,,85.95545833333334,2011-05-05
